Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q8CFT2,SET1B_MOUSE,Histone-lysine N-methyltransferase SETD1B,Mus musculus (Mouse),"nuclear speck IEA, chromosome IEA, Set1C/COMPASS complex ISS, nucleus IDA","GO:0005634, GO:0016607, GO:0048188, GO:0005694","histone methyltransferase activity (H3-K4 specific) IEA, RNA binding IEA","GO:0042800, GO:0003723","histone H3-K4 dimethylation IEA, histone H3-K4 trimethylation IEA, histone H3-K4 monomethylation IEA","GO:0080182, GO:0044648, GO:0097692"," Transcription,  Transferase,  Nucleus, RNA-binding, Activator,  S-adenosyl-L-methionine,  Chromatin regulator,  Alternative splicing, Methyltransferase,  Phosphoprotein,  Reference proteome, Transcription regulation,  Chromosome"
Q8CGB6,TNS2_MOUSE,Tensin-2,Mus musculus (Mouse),"plasma membrane IEA, focal adhesion ISS","GO:0005925, GO:0005886","protein tyrosine phosphatase activity ISS, signaling receptor binding ISO, kinase binding ISO, identical protein binding ISO, metal ion binding IEA, protein kinase binding ISO","GO:0005102, GO:0004725, GO:0042802, GO:0046872, GO:0019901, GO:0019900","negative regulation of cell population proliferation ISO, multicellular organism growth IMP, intracellular signal transduction IEA, peptidyl-tyrosine dephosphorylation ISS, negative regulation of insulin receptor signaling pathway ISS, multicellular organismal homeostasis IMP, cellular homeostasis IMP, response to muscle activity IMP, kidney development IMP, collagen metabolic process IMP","GO:0014850, GO:0019725, GO:0035556, GO:0032963, GO:0048871, GO:0046627, GO:0035264, GO:0001822, GO:0035335, GO:0008285","Reference proteome,  Cell junction,  Hydrolase,  Cell membrane,  Methylation, Alternative splicing,  Zinc,  Zinc-finger, Metal-binding,  Phosphoprotein,  Protein phosphatase,  SH2 domain,  Membrane"
Q8CGV9,TSH3_MOUSE,Teashirt homolog 3,Mus musculus (Mouse),"plasma membrane ISO, nucleus ISS, nucleoplasm ISO, mitochondrion HDA, growth cone ISO","GO:0005739, GO:0005654, GO:0030426, GO:0005634, GO:0005886","chromatin binding ISS, DNA binding IEA, metal ion binding IEA","GO:0003682, GO:0046872, GO:0003677","long-term synaptic potentiation IMP, kidney smooth muscle cell differentiation IMP, in utero embryonic development IMP, lung development IMP, sensory perception of touch IMP, positive regulation of smooth muscle cell differentiation IMP, smooth muscle tissue development IMP, positive regulation of synaptic transmission, glutamatergic IMP, regulation of respiratory gaseous exchange by nervous system process IMP, metanephros development IEP, ureter smooth muscle cell differentiation IMP, negative regulation of transcription, DNA-templated ISS, ureteric bud development IMP, regulation of transcription by RNA polymerase II IBA, ureteric peristalsis IMP, kidney morphogenesis IMP, musculoskeletal movement IMP","GO:0002087, GO:0048745, GO:0001656, GO:0060291, GO:0050881, GO:0051968, GO:0050975, GO:0051152, GO:0072193, GO:0045892, GO:0006357, GO:0060993, GO:0072105, GO:0001701, GO:0072195, GO:0030324, GO:0001657"," Transcription,  DNA-binding,  Nucleus,  Coiled coil,  Zinc,  Homeobox,  Repeat, Cell projection, Repressor,  Transcription regulation, Metal-binding,  Phosphoprotein,  Zinc-finger,  Reference proteome,  Developmental protein"
Q8CI85,FT,Carbonic anhydrase 12,Mus musculus (Mouse),"integral component of membrane IEA, plasma membrane IBA","GO:0016021, GO:0005886","zinc ion binding IEA, hydro-lyase activity IBA, carbonate dehydratase activity IDA","GO:0008270, GO:0004089, GO:0016836","chloride ion homeostasis ISO, carbon dioxide transport IC, one-carbon metabolic process IBA, regulation of pH IC","GO:0006730, GO:0006885, GO:0055064, GO:0015670"," Glycoprotein, Reference proteome,  Metal-binding,  Zinc,  Transmembrane,  Signal, Disulfide bond,  Lyase,  Transmembrane helix,  Membrane"
Q8JZX9,BORG1_MOUSE,Cdc42 effector protein 2,Mus musculus (Mouse),"microtubule cytoskeleton ISO, cytoplasm ISO, membrane ISO, plasma membrane ISO, phagocytic vesicle IDA, endomembrane system IEA, cytoskeleton IBA, cytosol ISO","GO:0012505, GO:0015630, GO:0005856, GO:0005737, GO:0045335, GO:0005829, GO:0016020, GO:0005886","GTP-Rho binding ISO, GTPase activator activity ISO, opioid peptide activity IPI","GO:0001515, GO:0017049, GO:0005096","cellular response to interferon-gamma IDA, regulation of cell shape ISO, Rho protein signal transduction IBA, positive regulation of pseudopodium assembly ISO, actin cytoskeleton organization ISO, positive regulation of actin filament polymerization ISO","GO:0030036, GO:0031274, GO:0008360, GO:0030838, GO:0007266, GO:0071346"," Cell shape, Reference proteome, Acetylation,  Cytoplasm,  Phosphoprotein,  Cytoskeleton,  Membrane"
Q8K007,SULF1_MOUSE,Extracellular sulfatase Sulf-1,Mus musculus (Mouse),"membrane raft ISS, endoplasmic reticulum ISS, Golgi stack IEA, cell surface ISS, plasma membrane IDA, Golgi apparatus ISS, extracellular space ISS","GO:0005783, GO:0005795, GO:0045121, GO:0009986, GO:0005615, GO:0005794, GO:0005886","arylsulfatase activity ISS, N-acetylglucosamine-6-sulfatase activity IMP, glycosaminoglycan binding IBA, calcium ion binding IEA","GO:0005509, GO:0008449, GO:0005539, GO:0004065","limb joint morphogenesis ISS, sulfur compound metabolic process ISO, glomerular basement membrane development IGI, vascular endothelial growth factor receptor signaling pathway ISS, glomerular filtration IGI, negative regulation of endothelial cell proliferation ISS, cartilage condensation ISS, heparan sulfate proteoglycan metabolic process IMP, negative regulation of cell migration ISS, positive regulation of smooth muscle cell proliferation ISS, positive regulation of BMP signaling pathway ISS, kidney development IGI, positive regulation of Wnt signaling pathway ISS, bone development IGI, innervation IGI, negative regulation of prostatic bud formation IDA, negative regulation of fibroblast growth factor receptor signaling pathway IDA, apoptotic process IEA, positive regulation of vascular endothelial growth factor production IGI, cell adhesion ISS, embryonic skeletal system development IGI, negative regulation of angiogenesis ISS, cartilage development IMP, chondrocyte development IMP, esophagus smooth muscle contraction IGI, regulation of fibroblast growth factor receptor signaling pathway ISO, glial cell-derived neurotrophic factor receptor signaling pathway IDA","GO:0035860, GO:0030177, GO:0060384, GO:0006915, GO:0036022, GO:0030513, GO:0051216, GO:0001502, GO:0060348, GO:0032836, GO:0001937, GO:0006790, GO:0016525, GO:0001822, GO:0048010, GO:0002063, GO:0060686, GO:0030201, GO:0048661, GO:0040036, GO:0014846, GO:0003094, GO:0048706, GO:0007155, GO:0040037, GO:0010575, GO:0030336"," Glycoprotein,  Endoplasmic reticulum,  Golgi apparatus,  Metal-binding, Apoptosis,  Signal,  Reference proteome,  Calcium, Hydrolase"
Q8K1H9,FT,Odorant-binding protein 2a,Mus musculus (Mouse),extracellular space IBA,GO:0005615,"odorant binding IBA, small molecule binding IEA","GO:0005549, GO:0036094",,," Glycoprotein,  Secreted,  Signal, Disulfide bond,  Reference proteome, Transport"
Q8K1R3,PNPT1_MOUSE,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Mus musculus (Mouse),"cytoplasm ISO, mitochondrial degradosome ISS, endoplasmic reticulum membrane ISO, mitochondrion IDA, mitochondrial matrix IEA, polysomal ribosome ISO, cytosol ISO, mitochondrial intermembrane space IDA, nucleus ISO","GO:0005739, GO:0005737, GO:0045025, GO:0042788, GO:0005829, GO:0005634, GO:0005789, GO:0005759, GO:0005758","poly(G) binding ISS, polyribonucleotide nucleotidyltransferase activity ISS, 3'-5'-exoribonuclease activity ISS, miRNA binding ISS, poly(U) RNA binding ISS","GO:0008266, GO:0035198, GO:0004654, GO:0034046, GO:0000175","positive regulation of mitochondrial RNA catabolic process ISS, response to growth hormone IEA, mitochondrial RNA 5'-end processing ISS, nuclear polyadenylation-dependent mRNA catabolic process ISS, mitochondrial mRNA catabolic process IMP, mitotic cell cycle arrest ISS, RNA polyadenylation ISS, positive regulation of mRNA catabolic process ISS, cellular response to oxidative stress ISS, RNA catabolic process ISS, mRNA catabolic process ISS, response to cAMP IEA, liver regeneration IEA, regulation of cellular senescence ISS, cellular response to interferon-beta ISO, rRNA import into mitochondrion ISS, mitochondrial mRNA polyadenylation ISS, positive regulation of miRNA catabolic process ISS, mitochondrion morphogenesis IMP, mitochondrial RNA processing IBA, negative regulation of growth ISS, protein homooligomerization ISS, regulation of cellular respiration IMP, RNA import into mitochondrion ISS, mitochondrial RNA 3'-end processing ISS, mitochondrial RNA catabolic process ISS, protein homotrimerization ISS","GO:0097222, GO:0071042, GO:0035927, GO:2000627, GO:0060416, GO:0097421, GO:2000772, GO:0000964, GO:0043631, GO:0051591, GO:0035458, GO:0043457, GO:0070584, GO:0051260, GO:0000965, GO:0034599, GO:0045926, GO:0006401, GO:0035928, GO:0000963, GO:0071850, GO:0061014, GO:0000962, GO:0000958, GO:0000957, GO:0070207, GO:0006402"," Nuclease,  mRNA processing,  Exonuclease,  Acetylation, 3D-structure,  RNA-binding,  Membrane,  Mitochondrion,  Cytoplasm, Transferase,  Phosphoprotein,  Alternative splicing,  Reference proteome,  Transit peptide, Nucleotidyltransferase, Hydrolase,  Transport"
Q8K1Y2,KPCD3_MOUSE,Serine/threonine-protein kinase D3,Mus musculus (Mouse),"cytosol ISO, nucleoplasm ISO, membrane IEA","GO:0005654, GO:0005829, GO:0016020","kinase activity ISO, ATP binding IEA, calcium-dependent protein kinase C activity IEA, metal ion binding IEA","GO:0005524, GO:0046872, GO:0004698, GO:0016301",protein kinase D signaling IBA,GO:0089700," Transferase,  Metal-binding,  Zinc, ATP-binding,  Cytoplasm,  Repeat, Serine/threonine-protein kinase,  Zinc-finger,  Kinase,  Phosphoprotein,  Reference proteome, Nucleotide-binding,  Magnesium,  Membrane"
Q8K297,GT251_MOUSE,Procollagen galactosyltransferase 1,Mus musculus (Mouse),endoplasmic reticulum lumen ISS,GO:0005788,procollagen galactosyltransferase activity ISS,GO:0050211,positive regulation of collagen fibril organization ISS,GO:1904028," Glycoprotein,  Transferase, Reference proteome,  Signal,  Glycosyltransferase, Endoplasmic reticulum"
Q8R0W0,EPIPL_MOUSE,Epiplakin {ECO:0000303|PubMed:12791695},Mus musculus (Mouse),"cytoskeleton IDA, cell-cell junction IDA, membrane IBA, apicolateral plasma membrane IDA, cell junction IBA, cell projection IEA, bicellular tight junction ISO, basal part of cell IDA, perinucleolar compartment ISO, hemidesmosome ISO, cell periphery ISO, keratin filament ISO, cytoplasm IDA, basolateral plasma membrane IEA","GO:0045095, GO:0016327, GO:0042995, GO:0097356, GO:0030054, GO:0005856, GO:0016323, GO:0005911, GO:0005923, GO:0005737, GO:0030056, GO:0071944, GO:0045178, GO:0016020","intermediate filament binding ISO, keratin filament binding IPI, structural molecule activity IBA","GO:0005198, GO:1990254, GO:0019215","regulation of epithelial cell differentiation IMP, negative regulation of wound healing IMP, intermediate filament bundle assembly IMP, positive regulation of epithelial cell proliferation involved in wound healing IMP, negative regulation of cell migration ISO, negative regulation of epithelial cell proliferation ISO, cytoskeleton organization IMP, negative regulation of keratinocyte proliferation IMP, wound healing ISO, negative regulation of keratinocyte migration IMP, intermediate filament cytoskeleton organization IBA, intermediate filament organization IDA, regulation of epithelium regeneration IMP","GO:0010839, GO:0042060, GO:0045110, GO:0030856, GO:1905041, GO:0061045, GO:0007010, GO:0045104, GO:0050680, GO:0060054, GO:0030336, GO:0051548, GO:0045109","Cytoskeleton, Cell junction, Tight junction,  Cell membrane,  Coiled coil,  Repeat,  Cytoplasm,  Phosphoprotein,  Reference proteome,  Membrane,  Cell projection"
Q8R1F6,FT,Protein HID1,Mus musculus (Mouse),"extrinsic component of Golgi membrane ISS, cytoplasm ISS, cytoplasmic microtubule ISS, Golgi trans cisterna ISS, membrane IBA, Golgi medial cisterna ISS, cytosol ISO, Golgi apparatus ISO","GO:0000138, GO:0005794, GO:0005737, GO:0090498, GO:0005797, GO:0005881, GO:0005829, GO:0016020",,,,," Lipoprotein, Myristate,  Golgi apparatus, Alternative splicing,  Cytoplasm,  Phosphoprotein,  Reference proteome,  Membrane"
Q8R1G1,TASP1_MOUSE,Threonine aspartase 1,Mus musculus (Mouse),cytoplasm IBA,GO:0005737,"threonine-type endopeptidase activity ISS, identical protein binding ISO","GO:0042802, GO:0004298","protein maturation IBA, positive regulation of transcription, DNA-templated ISS, proteolysis ISO","GO:0006508, GO:0051604, GO:0045893"," Zymogen,  Hydrolase, Alternative splicing,  Reference proteome,  Protease, Threonine protease"
Q8R1G2,CMBL_MOUSE,Carboxymethylenebutenolidase homolog,Mus musculus (Mouse),cytosol IEA,GO:0005829,hydrolase activity IEA,GO:0016787,,," Hydrolase, Acetylation,  Cytoplasm,  Phosphoprotein,  Reference proteome"
Q8R1U2,CGRE1_MOUSE,Cell growth regulator with EF hand domain protein 1 {ECO:0000305},Mus musculus (Mouse),extracellular region IEA,GO:0005576,calcium ion binding IEA,GO:0005509,"negative regulation of cell growth ISO, cell cycle arrest IEA, cell adhesion IEA","GO:0007155, GO:0030308, GO:0007050","Phosphoprotein,  Metal-binding,  Repeat,  Secreted,  Cell cycle,  Cell adhesion,  Signal,  Growth arrest, Calcium,  Reference proteome"
Q8R1X6,SPART_MOUSE,Spartin {ECO:0000305},Mus musculus (Mouse),"synapse IDA, mitochondrial outer membrane ISO, cytosol IEA, plasma membrane IBA, midbody IEA, lipid droplet IDA","GO:0030496, GO:0005741, GO:0005811, GO:0005829, GO:0045202, GO:0005886",ubiquitin protein ligase binding IEA,GO:0031625,"neuromuscular process IMP, abscission IEA, cell division IBA, lipid droplet organization IMP, regulation of mitochondrial membrane potential ISO, negative regulation of BMP signaling pathway IMP, adipose tissue development IMP, negative regulation of collateral sprouting in absence of injury IMP","GO:0030514, GO:0050905, GO:0060612, GO:0051301, GO:0051881, GO:0009838, GO:0034389, GO:0048698","Phosphoprotein, Acetylation,  Cytoplasm,  Isopeptide bond,  Ubl conjugation,  Alternative splicing,  Reference proteome"
Q8R238,SDSL_MOUSE,Serine dehydratase-like,Mus musculus (Mouse),mitochondrion HDA,GO:0005739,"L-serine ammonia-lyase activity IEA, identical protein binding ISO, L-threonine ammonia-lyase activity IBA","GO:0042802, GO:0003941, GO:0004794","threonine metabolic process IBA, threonine catabolic process IBA, isoleucine biosynthetic process IBA","GO:0009097, GO:0006567, GO:0006566","Acetylation,  Lyase,  Reference proteome,  Pyridoxal phosphate"
Q8R4U7,LUZP1_MOUSE,Leucine zipper protein 1,Mus musculus (Mouse),nucleus IDA,GO:0005634,,,"ventricular septum development IMP, artery development IMP, neural fold bending IMP","GO:0021503, GO:0060840, GO:0003281"," Nucleus,  Coiled coil, Acetylation,  Phosphoprotein,  Reference proteome"
Q9Z1H6,UHRF1_MOUSE,E3 ubiquitin-protein ligase UHRF1,Mus musculus (Mouse),"nuclear chromatin IDA, nuclear matrix IDA, plasma membrane ISO, nuclear heterochromatin IDA, heterochromatin IDA, nucleus IDA, replication fork IDA, cytoplasmic vesicle ISO, euchromatin ISS, nucleoplasm ISO","GO:0000792, GO:0031410, GO:0005654, GO:0000791, GO:0005720, GO:0016363, GO:0005634, GO:0000790, GO:0005657, GO:0005886","methylated histone binding IDA, methyl-CpG binding ISO, ubiquitin-protein transferase activity ISO, histone binding ISS, cis-regulatory region sequence-specific DNA binding ISO, identical protein binding IPI, nucleosomal histone binding IDA, zinc ion binding ISS, hemi-methylated DNA-binding IDA, ubiquitin protein ligase activity IDA","GO:0031493, GO:0004842, GO:0061630, GO:0044729, GO:0008327, GO:0000987, GO:0042802, GO:0008270, GO:0042393, GO:0035064","histone monoubiquitination IDA, DNA repair IEA, protein ubiquitination IBA, regulation of epithelial cell proliferation ISO, maintenance of DNA methylation IMP, positive regulation of cellular protein metabolic process ISO, cell cycle IEA, negative regulation of transcription by RNA polymerase II IDA, ubiquitin-dependent protein catabolic process ISS, histone ubiquitination ISS, protein autoubiquitination IDA","GO:0016567, GO:0051865, GO:0000122, GO:0010390, GO:0050678, GO:0016574, GO:0010216, GO:0006511, GO:0007049, GO:0032270, GO:0006281"," Ubl conjugation pathway,  Nucleus,  DNA damage,  Transcription regulation, Repressor,  Isopeptide bond,  Alternative splicing,  Transferase, 3D-structure,  Zinc,  Cell cycle, Chromatin regulator,  Transcription,  Acetylation,  DNA repair, Metal-binding,  Phosphoprotein,  Reference proteome, Ubl conjugation,  DNA-binding,  Zinc-finger,  Repeat"
